lat,lon,diam
-28.4204,48.0425,41.3197
-29.3971,43.9197,25.9685
-26.1144,46.0347,21.7245
-25.2056,46.5091,44.3267
-23.9631,48.967,30.002
-27.8897,44.3162,20.6048
-28.22,44.8403,30.5379
-24.2732,42.3004,24.5718
-26.618,41.4794,53.7055
-25.9017,35.2769,28.5882
-27.5701,37.0665,31.6281
-25.53,31.7675,25.4057
-27.3148,30.6207,23.9326
-27.6438,31.0908,25.4852
-27.8751,31.8655,22.8925
-25.0298,30.1273,28.8642
-29.7207,32.1969,87.9677
-25.3986,21.5485,39.4197
-24.0701,22.1742,23.2766
-26.7592,21.7869,58.1735
-29.4738,23.5638,23.7076
-28.3408,24.7404,100.577
-26.589,16.3016,21.6349
-25.5871,17.1219,25.8235
-25.1719,14.759,21.1791
-27.0287,15.2058,20.5001
-27.9041,17.6612,29.6386
-28.7569,17.2545,24.3458
-29.4371,19.7231,52.1423
-28.4001,14.4355,53.7662
-23.8698,12.2812,53.5572
-24.4333,11.2276,27.7219
-22.8144,10.4373,22.6734
-23.7573,16.6716,98.223
-30.0904,15.4363,22.7659
-29.8062,16.5213,32.9982
-23.5491,8.42867,47.2603
-25.2741,9.04742,37.6335
-26.1044,10.657,32.9742
-26.9715,7.89611,64.5449
-27.4559,12.0124,22.48
-26.2972,5.82506,45.5884
-23.4301,2.79139,28.5287
-28.019,3.2909,70.1868
-26.9761,12.1419,21.9746
-23.7208,1.03082,65.9498
-25.3973,2.5334,61.6301
-24.2997,6.42805,104.897
-33.5054,3.53943,30.2153
-33.1762,4.44898,24.2092
-35.8987,2.0411,20.8844
-36.4777,2.08595,20.6401
-33.1551,0.720297,138.285
-30.5913,5.1722,79.7209
-32.2341,8.50573,21.3939
-33.1007,7.36339,21.8767
-33.1249,8.66636,23.7187
-32.6359,10.1148,24.9742
-35.0111,8.35832,27.5122
-36.11,7.81047,20.6169
-36.4757,6.55297,54.9227
-31.6417,10.3044,22.6325
-31.0958,9.11246,20.6337
-32.4253,12.1626,28.155
-34.3667,10.901,28.075
-32.6599,14.1026,43.0668
-34.3612,13.3774,85.3407
-30.6114,15.2709,22.2707
-31.4762,16.0819,27.1512
-32.1251,17.6387,37.5838
-32.1118,18.7183,31.1922
-30.8261,18.4253,22.9394
-34.0995,16.6859,20.9126
-35.6082,17.2085,41.0755
-35.7307,15.4438,58.7491
-36.0174,19.3376,21.8138
-35.7097,18.7435,34.1691
-34.0672,20.1294,38.3629
-30.233,10.6629,34.6031
-34.0965,26.7413,21.8024
-34.8242,23.433,82.1173
-31.9076,21.8795,79.3244
-31.7067,23.0516,33.2452
-31.4097,23.189,23.3594
-32.3202,24.7789,51.7816
-30.8015,27.7089,42.1336
-35.881,27.2348,23.1066
-36.2361,28.768,22.5145
-36.7055,21.917,32.0332
-36.9917,26.4604,71.8001
-32.3565,25.9445,139.118
-34.5153,31.2217,87.1616
-34.4767,32.0309,43.5135
-33.9447,33.2608,20.4905
-31.6317,34.0906,20.4667
-32.7855,30.6996,22.7794
-36.9192,35.5323,32.2398
-32.1551,37.7148,23.2801
-31.3209,39.9036,50.3536
-29.8828,40.726,24.7235
-31.7458,41.0402,43.2984
-29.3656,45.789,58.7381
-35.3312,50.0524,25.346
-34.7747,50.7353,20.6512
-34.8964,48.6917,24.2153
-33.5064,49.2776,20.3047
-31.6788,50.89,25.5093
-37.0976,47.2052,70.2164
-37.2424,49.2944,54.5878
-31.1172,52.546,20.9322
-30.181,53.2235,25.6155
-32.5032,54.1371,70.9438
-33.7394,57.7296,21.0831
-34.8047,57.2102,21.0366
-35.7,57.0046,28.5756
-34.8386,57.0299,41.016
-35.4306,59.9449,21.8935
-36.9405,57.6507,24.0093
-31.5387,60.0938,21.7241
-34.8488,63.8967,26.3229
-31.0843,63.3567,59.5041
-31.5226,65.7042,29.5127
-33.5136,67.4032,36.7123
-33.1713,65.9026,26.8304
-32.6207,66.4981,25.2863
-35.9903,65.672,40.743
-35.4331,65.4864,41.4837
-34.4191,67.1129,26.9181
-34.7254,69.3594,26.9375
-35.1268,70.9137,25.2415
-36.9773,71.1517,23.5808
-31.8784,68.3936,63.4375
-31.7198,69.315,42.159
-32.3816,71.457,47.3972
-31.8155,71.8995,24.8767
-30.5835,69.9292,24.5372
-34.0662,74.0506,22.0051
-34.5946,76.678,40.4551
-33.7292,76.1569,40.4306
-31.5556,75.0488,59.862
-36.4024,77.7878,24.7765
-36.801,75.704,31.0496
-30.4093,78.303,50.2011
-33.8546,78.5909,27.441
-36.2134,79.8957,20.8735
-33.1664,79.4262,20.903
-36.1553,81.4532,37.1151
-31.5971,77.1844,62.8771
-32.8442,75.7939,51.6934
-33.7909,86.9036,21.862
-36.3293,85.8266,30.8348
-34.5509,82.3725,56.949
-31.4388,89.2288,49.6227
-30.8401,83.645,20.6495
-34.1483,85.3021,136.47
-31.6409,86.3958,59.8246
-31.7068,84.4252,32.9378
-32.465,83.4704,88.3354
-36.7026,82.6277,41.7716
-41.5407,86.559,35.7352
-40.3298,88.9404,56.3979
-37.668,86.4479,29.344
-37.4449,80.7916,28.578
-38.2327,81.7403,46.2004
-38.3017,79.7256,68.0555
-39.6067,83.3596,30.6939
-39.6585,84.9211,34.7213
-40.2841,85.5125,29.2005
-39.9927,84.3031,29.9509
-42.6681,81.8777,34.2661
-42.7234,84.3806,60.008
-40.4319,76.5962,22.8636
-41.4081,74.868,20.3262
-39.3945,76.6102,59.2795
-40.0527,81.6735,90.6206
-41.0514,80.6926,21.3017
-38.0349,75.5052,46.2611
-38.0563,73.4794,37.9578
-43.4102,84.8201,101.094
-44.0331,82.5425,55.1867
-39.6567,74.6535,60.0305
-39.9191,73.2643,26.1363
-42.5938,74.6698,39.6057
-43.3369,71.4106,33.7046
-43.2019,72.074,23.263
-38.9581,70.3711,21.8004
-37.61,69.6737,45.9743
-41.9137,67.3482,33.6771
-39.4891,67.2425,30.8836
-42.2754,71.3055,20.3101
-38.1446,67.994,35.7513
-43.7617,76.0844,77.4911
-44.4521,77.2371,43.7228
-43.1987,68.7719,22.8364
-44.3514,69.1708,25.188
-41.6091,65.9618,20.4696
-40.8852,65.4114,22.2892
-40.2742,65.1689,23.151
-38.1671,65.3835,34.8546
-40.4204,62.3342,24.6906
-39.5808,61.6265,26.0874
-40.7774,61.5714,42.9543
-43.0444,64.6381,36.9348
-43.2762,61.5227,47.1211
-42.3422,63.4033,63.2943
-43.9645,66.5785,45.6316
-39.028,57.9939,21.8889
-39.528,59.0382,56.4361
-35.98,60.5031,138.28
-34.4456,62.404,36.0239
-42.8566,58.3214,21.2853
-40.4519,48.8953,20.2395
-41.5536,48.2557,30.5657
-43.4858,51.7327,45.5642
-39.0235,46.9864,24.2854
-38.5915,46.6669,23.7104
-42.7848,41.8,77.3827
-40.4388,43.3593,85.5653
-40.4081,39.9599,31.1734
-43.4566,36.589,27.0702
-43.1743,34.3769,21.6768
-37.3064,39.7897,21.5699
-39.0506,39.0522,93.3448
-42.6064,38.6625,36.2927
-42.8981,33.2893,23.4835
-38.264,31.3552,27.4861
-42.4994,29.9803,28.2542
-43.1958,29.685,29.3546
-42.9653,28.1231,22.5971
-37.5282,32.0086,50.2829
-42.4547,25.8844,41.4076
-39.9537,26.384,21.3912
-41.0507,23.5365,33.9523
-40.9625,21.4721,21.7646
-37.6102,27.6951,20.1832
-38.8572,21.7936,24.4532
-42.5142,21.0506,26.4402
-43.2042,17.5044,34.5053
-38.9156,17.6859,51.1979
-38.0445,19.9547,54.3986
-37.4903,17.2892,28.6643
-37.5297,13.5935,29.7219
-38.8008,15.2479,34.0621
-39.072,13.246,40.0316
-39.3417,11.8279,21.4969
-40.6765,12.2428,24.6608
-40.5319,11.5187,67.9519
-41.5572,9.70825,21.6819
-41.8531,14.0192,116.518
-38.0843,5.0004,64.8344
-38.369,3.50729,30.7905
-41.53,7.58591,32.3546
-37.6718,1.83148,36.1842
-43.3271,8.0588,27.4864
-43.3592,7.62228,40.9223
-42.4518,8.78048,67.6261
-40.3854,1.63827,23.5566
-41.2408,6.08703,132.588
-43.5041,3.10353,22.1524
-43.3938,1.90626,20.3041
-43.728,4.37257,54.7349
-41.0758,0.138318,50.3113
-39.3999,0.795018,60.2149
-46.0734,0.939456,29.5011
-49.3851,1.62235,41.6338
-44.7211,9.08486,21.9138
-45.9273,10.0583,30.1937
-46.4505,12.5714,28.4081
-45.5006,6.24471,20.4823
-47.5142,3.77721,33.9446
-45.2976,6.89159,41.1748
-47.7415,7.79843,23.846
-47.2114,6.55134,74.8715
-47.2661,10.2998,20.1793
-49.0784,10.3363,22.3612
-48.3706,12.7015,43.5514
-47.7416,13.9723,74.9547
-45.9689,14.3608,22.5
-49.0446,14.7607,34.8897
-50.3566,9.8477,74.2177
-50.4985,5.11253,52.1708
-49.2474,6.28974,80.2427
-49.6258,16.6004,41.3919
-47.4878,16.3406,21.9658
-44.1193,18.2609,38.0714
-45.0249,16.8086,80.7995
-44.3153,20.9572,20.1111
-44.9641,21.4287,27.1012
-44.8852,21.0653,25.9513
-48.3013,18.3161,48.444
-44.1083,28.887,24.9667
-44.2626,29.4066,25.2829
-46.3734,24.735,32.213
-47.2402,22.2812,28.5602
-49.0954,26.558,21.5185
-49.3369,23.6559,37.5053
-49.3274,22.2811,38.9387
-48.7251,28.3387,23.3299
-47.774,27.6322,23.9006
-45.6801,28.0427,21.7344
-44.574,31.8776,24.3578
-45.6841,33.3324,23.7744
-47.7781,30.4031,23.6845
-47.106,30.8101,20.6205
-46.8407,31.4734,29.0423
-47.2244,33.0573,21.3954
-46.264,36.6317,36.2147
-46.2651,36.68,24.0327
-48.7247,36.1673,32.8491
-43.7571,44.0218,20.3839
-44.7318,44.1626,44.4406
-44.6039,44.6744,43.8932
-48.8604,42.237,31.2868
-48.6419,41.2569,29.0528
-48.8131,39.7843,24.1758
-49.33,38.9962,24.2923
-48.6659,43.5548,30.5125
-48.732,46.6853,63.6417
-45.3186,48.3263,22.147
-44.9395,40.7546,203.428
-44.8296,51.6853,20.4118
-46.7095,52.1623,33.3471
-47.5122,52.1829,21.8722
-49.5997,48.4351,65.5272
-44.0145,53.944,30.3588
-45.9834,53.9822,28.3194
-45.4827,54.1237,61.6248
-47.6489,57.1152,42.3159
-48.704,56.0151,59.0445
-48.8235,59.9597,28.7877
-47.732,60.4326,49.648
-46.2396,63.5139,29.8185
-45.2713,64.7364,20.2089
-45.3723,63.2231,72.4743
-48.3744,63.3655,26.1356
-47.6331,63.9701,35.1365
-46.8726,66.3495,41.187
-48.1138,67.7898,27.0951
-49.1954,68.7504,46.7667
-46.4226,67.8203,62.5091
-45.6734,68.9302,21.1152
-44.5013,71.3777,24.4765
-48.1833,72.1301,43.2298
-48.9486,71.9049,27.6928
-46.4824,71.7653,43.8491
-50.2686,71.4993,61.5702
-48.9919,79.9894,39.5195
-46.1208,85.5768,30.0061
-46.1706,87.3135,35.1055
-44.1115,88.488,35.5487
-44.5367,89.8921,30.8824
-47.3285,87.5805,35.3447
-47.9249,79.3554,25.6869
-50.3312,84.7149,151.954
-52.349,82.3394,20.534
-53.4251,89.4541,43.7829
-54.5187,89.9309,23.8338
-53.4445,86.7111,25.6392
-54.7108,87.0223,65.2308
-53.1918,83.0877,29.4789
-52.224,79.1075,40.3052
-54.2877,83.1846,76.2127
-51.5085,78.0102,64.5563
-53.6126,76.7595,25.59
-52.9031,72.8367,64.0768
-51.1237,74.8486,23.2261
-52.1632,75.2998,48.4825
-51.5193,73.176,37.9586
-50.6215,69.5293,23.0341
-50.5859,67.9927,20.1002
-49.875,66.679,20.8281
-50.1738,65.2544,30.0501
-50.5842,65.0107,29.4854
-50.4581,60.7759,29.5798
-53.2778,66.0802,43.4237
-52.5814,69.9446,24.9413
-52.6607,68.9313,36.1175
-53.7218,71.043,29.4236
-53.5883,63.4756,40.9376
-53.201,59.7831,42.8747
-54.1832,60.8407,42.3426
-52.6302,57.7983,31.0256
-53.9042,56.9995,42.9913
-55.6947,59.2212,31.0684
-54.193,59.1649,38.8661
-50.336,55.4907,34.2339
-52.9444,53.4139,25.7209
-52.2365,53.7855,21.1393
-50.1375,51.5221,25.7379
-54.2762,53.5136,26.146
-53.6573,47.2174,47.0585
-54.9837,51.6348,77.6206
-52.0526,46.2134,33.5759
-53.0123,43.2566,22.2804
-52.2836,42.2328,46.7609
-49.7345,41.7875,35.4445
-54.9824,38.0519,28.2673
-55.3448,36.9442,31.8948
-53.4256,38.7614,87.4413
-53.3371,33.9963,27.1808
-53.9259,33.9282,39.7012
-55.4818,43.206,92.2407
-52.5116,30.7188,38.9542
-50.6634,30.6175,81.1772
-50.4019,27.6738,23.8327
-54.9337,29.8281,52.4128
-54.7536,32.8871,115.146
-55.1915,25.5191,40.8689
-50.0225,18.1472,21.7697
-50.8916,16.2239,20.7736
-51.0442,19.1432,65.0124
-52.9866,20.2177,38.578
-53.0125,16.1761,25.6883
-54.4026,17.9831,20.5982
-54.0777,17.6377,27.1539
-55.1667,16.1751,21.9887
-53.22,12.5519,20.2114
-51.7817,6.85357,21.1882
-53.0229,3.78867,29.6443
-50.3834,2.95259,30.8387
-50.747,2.85279,52.79
-51.4919,0.858247,27.1092
-54.5674,6.08052,61.3112
-55.4379,8.75719,38.2213
-54.4538,3.34591,37.7855
-53.6323,2.13862,21.9442
-55.4952,0.599887,20.9923
-52.0883,0.438309,37.7035
-58.6511,2.83955,29.8719
-57.5033,2.18379,37.2863
-59.4779,6.10003,20.3579
-59.865,10.4796,34.1886
-57.183,4.84756,34.4364
-56.6557,4.26801,26.0447
-57.2452,6.9144,23.1418
-58.6785,9.57373,45.9118
-58.6491,11.3678,38.5121
-58.5177,13.7418,37.9343
-58.6526,16.016,27.0671
-58.4587,16.6883,44.5521
-57.1149,15.9866,20.7665
-56.8317,11.3379,67.1551
-55.9256,17.9364,31.5443
-56.2052,19.6393,24.2821
-58.9126,18.5188,29.0242
-56.4459,21.9259,28.5763
-58.5269,23.2387,22.1388
-57.714,26.523,21.5821
-58.1223,27.3783,28.9064
-55.9599,32.5464,28.2411
-56.9894,31.7441,34.0637
-58.5709,35.6763,21.6598
-56.7594,36.077,21.7188
-56.1788,38.3296,27.2175
-57.6342,42.9999,46.7178
-57.4927,41.0351,22.8781
-58.5487,38.9782,72.8342
-58.8598,42.5121,34.5047
-56.719,50.0309,44.9499
-58.3472,47.284,58.3523
-59.8998,46.5991,78.047
-57.9768,58.5452,35.9345
-56.0909,62.6655,22.1451
-57.5333,60.4839,40.9606
-56.8493,59.9742,34.5892
-56.5592,64.1655,21.6616
-59.4246,63.271,35.8239
-55.8698,68.5776,22.924
-57.6406,68.1865,67.2958
-58.8113,66.1291,91.6978
-60.1712,69.899,34.3733
-55.8831,77.9896,24.8206
-56.2201,79.9188,28.1322
-56.7107,79.4742,23.6863
-56.5061,71.4049,57.7341
-57.438,76.5138,54.5641
-57.8179,75.0525,60.5672
-59.8937,73.6871,21.0759
-58.7821,72.3835,33.743
-58.261,72.7869,22.8378
-59.4049,75.8524,39.9522
-59.7297,77.9658,27.2933
-58.7959,76.6387,21.8365
-58.4322,78.1051,21.1506
-58.7713,81.7736,30.296
-57.9456,88.7055,30.2959
-59.9449,88.1774,34.7663
-56.286,84.6841,20.4069
-56.6832,87.0614,56.4194
-56.4486,82.6237,52.2949
-58.9316,83.5698,22.3208
-55.3455,79.2858,42.6434
-45.6011,83.7395,74.5288
-45.969,73.7313,35.4439
-3.51555,65.6259,25.2336
-6.34566,63.9822,23.3804
-7.92914,66.8748,29.2399
-10.0915,69.6872,28.3966
-18.1097,5.71437,35.4072
-21.1215,24.4454,49.6405
-23.7571,41.694,28.4288
-23.8458,46.8667,35.3404
-26.2118,19.3497,28.6174
-29.2702,13.1032,29.7918
-29.755,15.1796,24.9749
-46.8722,89.2207,44.0353
-0.248908,7.48681,42.9867
-0.219129,80.24,24.176
-2.9679,44.3522,23.1213
-4.06462,39.2814,25.6377
-7.18334,66.2969,20.0104
-7.27111,87.3897,24.6895
-8.99949,8.09199,24.1037
-12.9813,41.3571,24.6681
-20.3953,85.1668,23.9748
-23.9107,87.991,21.8124
-26.5285,12.5351,26.2263
-28.2616,51.0927,23.4769
-27.9984,50.3004,20.5513
-29.5461,60.336,28.1986
-32.8104,14.9513,24.2921
-39.7807,47.8523,22.2383
-42.0509,54.6103,23.5206
-42.5801,77.0257,23.3617
-44.8578,59.4264,20.6475
-44.7104,80.9892,24.3014
-47.0264,37.0808,24.3062
-52.4088,89.0157,27.247
-54.8592,0.670364,21.74
-2.66379,89.5615,72.5879
-41.7609,22.3117,30.5213
-50.3347,0.0362745,34.3822
-50.226,78.6693,41.5469
-58.2803,3.80625,31.5637
-59.2478,7.61297,24.6858
-58.948,6.13345,21.112
-13.1106,85.9178,28.4797
-21.4322,3.79625,39.4934
-21.0052,2.98081,31.2016
-22.2876,2.57034,48.0618
-34.4775,33.3955,20.5055
-4.87497,66.9214,48.2772
-31.7079,44.9081,169.045
-3.91499,11.213,40.9515
-2.13222,69.2116,28.4825
-1.24538,69.448,27.3352
-15.0033,78.8139,93.0083
-16.3045,61.6227,145.467
-34.9674,21.4132,36.1761
-30.4114,48.0187,67.0334
-39.9915,79.8599,59.8856
-41.5324,51.1277,71.1092
-42.2433,2.5908,73.4841
-43.7597,13.5991,85.5859
-60.2111,11.7462,56.4269
-32.0607,58.3081,84.5276
-31.196,58.6622,31.2135
-40.9695,35.2504,22.8991
-18.7103,66.0273,48.9839
-8.43571,75.5048,27.7484
-0.290002,38.0838,22.3265
-1.45835,70.574,24.9825
-5.88396,47.706,22.4634
-5.75466,72.0645,39.6182
-6.38406,71.71,22.6847
-6.29174,73.7283,21.6534
-4.75134,69.0569,50.8045
-4.90404,71.6993,40.0763
-8.36184,36.7969,38.4119
-10.1685,65.7497,42.7366
-9.73445,68.8353,38.1087
-9.16212,83.8665,24.3217
-12.0929,19.6617,40.8623
-12.5249,81.6925,22.1596
-12.9257,83.1176,38.4308
-25.0803,23.3638,26.3957
-22.3347,7.43851,22.4694
-20.9745,0.527619,29.4978
-23.1578,88.9583,29.08
-23.4663,85.7259,28.1257
-25.6176,11.8608,20.5462
-26.2423,11.4985,25.838
-27.8639,21.5402,30.5716
-28.6114,12.0484,23.1248
-30.3506,46.4983,24.1197
-30.2639,8.93471,27.7523
-31.3809,86.2429,37.8393
-32.7095,10.5512,25.7686
-33.3113,11.4625,37.086
-33.583,37.3179,25.0578
-33.4582,87.6073,20.5497
-34.1699,48.9609,33.5472
-34.619,11.4196,59.6082
-35.7112,44.7955,21.0865
-37.7475,28.3577,31.0478
-38.7296,33.0799,35.5867
-41.5574,50.1543,25.6462
-43.4307,35.1123,20.032
-43.4551,28.095,20.0568
-44.3008,45.9644,21.4077
-43.8235,80.3466,25.562
-47.0057,62.9902,22.2185
-48.9516,76.5023,24.2108
-1.24492,43.3341,33.6176
-1.03502,66.8563,38.5362
-0.960614,72.6757,25.4088
-0.561777,71.5582,20.9641
-12.2175,87.1218,23.684
-12.1808,82.4357,26.0818
-13.3319,76.4118,28.683
-16.0065,0.993084,39.1135
-17.9239,16.6752,21.1083
-17.8686,82.5753,27.3197
-15.2946,83.753,23.6842
-18.9946,88.7154,28.3831
-19.8772,85.6966,21.1987
-23.1176,42.4807,39.6957
-24.5764,55.4748,24.0721
-24.4866,85.214,20.881
-29.741,75.4809,46.9318
-28.98,27.0637,28.9131
-26.3572,9.74596,22.0746
-30.0902,8.08555,27.3173
-32.0966,62.4021,24.7477
-35.7616,66.8403,20.5157
-34.9322,3.932,65.4371
-36.6427,8.22791,24.3806
-44.6227,32.1722,41.5149
-45.3115,39.3827,26.6018
-46.0676,56.9202,40.9831
-46.3573,60.7523,31.2029
-45.5408,76.6627,25.3355
-55.0599,22.094,34.2479
-55.3155,7.16566,52.8909
-59.2466,21.2181,32.375
-2.66676,33.5632,55.2498
-14.1301,1.72868,42.7245
-19.9131,9.87084,43.8416
-37.9216,29.6516,33.3972
-12.4009,53.1449,27.4616
-58.6282,7.01746,33.6218
-41.1071,49.7332,25.4622
-58.7842,1.28666,25.4838
-28.9814,59.6587,22.168
-46.422,45.3207,20.4021
-59.6414,44.052,22.6989
-1.88272,65.3574,35.4356
55.8127,104.436,165.59
58.3802,116.646,48.8901
59.3924,121.454,20.2306
56.5985,119.856,27.3595
57.4485,123.402,24.3896
59.2815,126.04,21.7031
55.1894,127.215,36.6915
55.2915,124.509,46.3254
55.7755,124.976,22.9616
56.9583,129.068,22.8681
59.3684,131.361,26.9902
58.9169,131.086,25.2674
59.1324,129.516,21.1917
56.5398,131.586,51.7093
55.9879,128.919,32.3733
53.7286,130.146,22.0837
58.2311,134.43,38.4508
56.759,136.095,24.1841
56.0651,133.485,54.8029
55.4293,135.379,20.7249
55.9822,137.104,21.3908
55.0297,139.288,21.9094
54.6197,140.319,27.6157
56.6123,142.098,30.0209
56.6547,137.151,57.87
58.7213,138.539,77.308
59.2606,144.417,25.5129
57.9677,144.386,22.595
55.9296,145.385,21.8884
55.6067,146.302,21.1832
57.1135,146.731,65.4322
56.7117,151.254,21.0849
58.1654,150.82,48.6805
54.6771,150.584,32.9923
59.5529,156.465,20.0882
56.4519,155.132,56.304
55.2599,165.757,41.6026
58.2043,161.923,75.011
59.1125,159.665,65.4157
59.7557,170.43,20.1483
57.5852,174.225,48.2441
57.6865,175.262,33.0243
56.5174,175.739,43.0901
54.9733,173.713,33.9759
57.2558,170.261,84.8168
58.28,167.371,110.372
54.5202,179.066,28.0001
50.8212,178.045,33.1816
52.6411,175.963,49.9903
52.6433,168.047,21.2261
50.6286,173.217,28.9339
50.6174,176.7,21.5228
48.9613,158.681,23.8294
54.0618,161.619,23.526
51.5231,156.792,23.2282
51.7553,154.419,20.295
49.2684,160.267,74.7708
49.1062,157.568,25.3206
51.107,164.905,232.367
48.3073,176.003,20.1782
46.9816,174.415,59.9331
47.3187,170.295,20.2647
48.6081,153.011,24.5184
53.7043,146.189,28.2421
53.2503,141.497,26.9025
49.3723,142.956,54.299
51.5278,150.667,61.8933
52.4179,146.483,47.874
54.7131,144.138,28.5075
54.2189,144.885,31.7605
49.5429,147.234,29.5039
49.7517,146.263,22.9907
50.7598,141.321,21.5901
52.12,140.121,33.1092
53.2976,139.098,25.3344
53.1666,136.928,27.9679
53.2151,139.033,37.1316
49.9952,138.387,35.983
49.0915,139.172,44.2863
48.7821,140.468,44.5629
50.1707,137.741,63.7171
51.0907,135.04,20.32
48.095,133.619,37.1784
51.9605,129.852,21.9785
52.1093,129.276,22.858
53.4312,125.886,22.7201
53.1385,124.337,21.0064
50.6477,128.279,31.5926
53.2865,133.355,71.0519
49.4875,128.815,28.1771
49.7326,123.365,21.3386
49.2104,122.738,32.6995
50.0079,121.63,20.1352
50.8188,120.896,22.3109
51.9892,121.716,30.3361
51.79,119.601,26.1927
53.9904,120.967,44.4771
53.9371,118.533,39.7299
53.8912,116.993,22.5675
52.9972,119.328,23.4412
51.9015,126.698,95.1285
49.2917,119.316,30.056
51.9349,112.546,42.1077
48.8497,117.532,26.5822
53.0847,96.8593,23.9635
52.5263,91.0208,33.5654
49.1565,94.1394,25.2472
49.0729,95.8981,24.0789
48.9269,96.6158,27.6969
43.6502,93.0171,44.8647
43.2555,104.921,32.1303
41.9882,105.096,34.6549
39.3895,99.7178,29.2746
43.0327,100.755,179.015
45.1222,108.45,33.0709
45.0696,112.776,20.7702
44.6491,114.493,27.8272
44.0507,115.152,30.1046
43.7223,118.687,33.4686
44.6798,117.87,36.7043
45.7393,117.834,49.3387
43.1631,121.384,26.032
42.0778,127.089,25.4657
42.0969,126.027,20.5892
45.3193,124.649,21.1305
48.2134,119.536,23.1936
47.9592,118.683,20.9421
46.1542,128.197,23.9168
44.7578,127.574,27.9871
43.8586,127.474,27.7415
41.9907,128.249,33.3349
41.4371,125.937,21.4784
46.6887,121.43,94.0634
47.7538,124.391,20.2322
46.4844,126.657,91.1411
47.6705,134.857,29.234
46.5436,140.225,31.2724
44.0787,141.807,28.5114
43.8686,141.391,54.507
43.384,137.023,82.1683
45.7369,144.06,26.2903
43.1982,152.167,21.7897
44.2322,145.332,58.8658
40.9762,146.556,115.236
39.2232,145.018,27.309
40.8687,149.934,30.7935
41.2846,149.97,39.7134
42.0905,154.916,80.8855
45.023,158.65,42.5444
44.1495,162.777,55.4142
43.617,164.61,23.7104
42.2256,165.873,32.8589
44.4335,158.431,26.6596
43.22,175.697,32.6002
44.9634,175.462,25.0427
45.8696,176.851,22.5852
42.1379,174.667,25.165
41.9384,172.485,22.6401
47.144,179.779,39.0398
46.3242,177.772,29.8828
43.6568,171.741,88.0962
45.4823,174.541,88.5469
43.2215,179.74,23.895
44.6676,179.429,65.9
41.0416,177.207,25.6437
41.0478,177.784,43.4054
40.6755,174.645,22.9672
40.171,173.624,27.4731
40.0743,176.459,23.7362
40.2831,175.522,24.8128
37.1745,177.833,21.1146
39.1575,174.157,20.4297
38.9492,173.634,20.023
37.0858,176.158,26.3194
36.3451,176.297,21.53
36.015,175.35,23.791
35.7224,176.589,23.7284
35.6808,179.615,38.2345
37.3951,175.005,50.7702
35.7563,171.682,21.258
35.8408,170.265,29.466
37.214,168.662,46.0282
35.5405,167.42,42.6052
38.5524,172.304,21.8252
35.3018,172.981,21.2584
38.9162,166.71,22.3769
41.5559,169.014,28.7277
41.5309,170.229,66.6518
37.3891,164.991,31.2282
37.7831,160.625,38.5707
39.7447,161.236,37.7923
34.8752,164.623,24.0641
34.6606,162.59,38.7209
36.3785,156.162,22.7061
36.1313,156.241,41.5254
37.0545,158.304,67.5426
35.0611,151.27,43.9324
40.2587,153.203,75.7373
38.9485,147.931,78.9768
35.2512,145.316,20.8423
40.7647,141.8,34.9438
40.3143,140.771,25.7221
40.1093,140.31,30.8531
38.0352,138.021,27.7614
38.948,136.398,21.5181
38.3702,141.68,111.101
36.2192,134.67,25.5253
36.2945,138.869,23.9854
36.5832,138.398,23.1263
37.4934,135.338,26.5028
40.8385,132.843,24.1325
40.9602,131.463,30.2185
39.7547,130.942,23.6015
39.4144,131.473,26.8864
39.9579,135.356,80.9113
39.2649,128.908,24.8009
38.3658,124.734,41.0464
40.545,125.443,27.4828
40.7443,129.531,63.4097
36.0038,124.46,64.2429
35.7663,122.97,55.1641
34.5248,124.719,24.2638
33.9468,125.013,20.5035
34.7928,120.078,22.6221
39.3124,120.459,20.0399
39.3111,123.245,21.2218
41.2469,124.442,21.7845
38.0216,118.657,76.3064
40.4718,116.196,22.7171
40.9237,122.893,103.235
39.8774,115.58,20.932
38.0484,113.611,23.1542
41.6722,114.111,27.2357
36.7554,112.745,54.5689
35.1486,117.06,21.0915
35.5848,114.822,51.7043
35.1515,112.953,23.3015
35.0366,111.696,39.6336
39.2265,110.291,37.3493
40.2999,110.005,26.0126
40.0737,110.075,25.304
37.5412,108.736,49.0948
36.4814,116.888,29.6055
41.0608,109.178,38.6973
37.42,103.341,42.7357
35.9616,102.869,21.3815
35.794,100.744,26.3178
36.1069,98.9637,25.3467
38.4039,93.0916,53.4381
42.0223,93.936,53.7652
39.9689,98.9372,266.669
33.8069,93.6704,99.4973
33.7334,91.2743,56.655
32.6328,108.3,49.7031
39.2745,90.9669,27.1356
33.5801,98.3366,23.4057
31.9979,103.588,22.8762
28.6348,104.52,33.5241
29.8777,98.5223,108.069
31.2726,100.232,156.64
27.3552,98.2594,89.8226
31.9221,92.7729,45.1054
29.8415,95.3346,57.1956
31.2424,106.701,23.2505
33.3733,109.017,22.4379
28.4144,111.635,34.1402
28.156,109.383,68.9894
31.8635,112.754,29.9463
34.1015,110.102,50.7824
33.391,114.441,40.2451
33.1977,114.4,52.7958
34.7753,118.17,20.3204
34.0071,116.591,21.9453
33.644,119.074,26.4725
31.5054,116.686,24.9042
